TRADEDATE,GAZP,ROSN,NVTK,LKOH,GMKN,SBER,PLZL,NLMK,SNGS,TATN,YNDX,ALRS,POLY,MGNT
2022-07-19,189.51,320.75,928.8,3600.0,14914.0,127.76,8260.0,123.2,24.05,374.6,1672.4,60.5,321.8,4355.0
2022-07-20,193.3,330.0,925.8,3580.0,15050.0,126.44,8179.5,119.98,24.9,379.5,1715.4,60.84,289.2,4315.0
2022-07-21,189.59,328.2,916.0,3539.5,14800.0,125.48,7933.5,115.88,25.77,375.7,1701.0,61.3,255.0,4251.0
2022-07-22,192.25,340.0,944.0,3688.0,14730.0,128.82,7717.0,117.44,26.365,381.1,1800.0,62.85,231.6,4341.0
2022-07-25,192.0,336.6,960.8,3669.0,14794.0,131.45,7676.5,118.72,27.05,383.1,1973.0,63.0,255.5,4345.0
2022-07-26,193.95,347.0,1008.0,3825.0,15850.0,132.9,7998.5,123.1,26.785,388.1,2136.0,64.1,274.6,4512.0
2022-07-27,196.49,348.7,1038.0,3847.5,15640.0,132.5,8155.5,125.56,26.105,392.3,2072.0,64.51,269.3,4630.0
2022-07-28,196.25,344.3,1025.2,3831.0,15500.0,131.72,8242.5,125.5,25.88,395.0,2063.0,65.0,264.0,4765.5
2022-07-29,195.26,353.0,1052.0,3877.0,16150.0,131.9,8644.0,130.0,28.165,409.0,1952.0,64.5,270.0,4889.0
2022-08-01,192.0,348.0,1035.0,3931.0,15590.0,127.34,8527.0,131.7,27.425,395.1,1926.2,64.51,276.6,4800.0
2022-08-02,187.16,335.8,1009.0,3823.0,15140.0,127.53,8095.5,130.0,26.455,394.3,1891.2,64.46,273.9,4813.0
2022-08-03,187.04,330.25,988.0,3799.0,14754.0,126.85,7813.0,125.04,26.005,397.6,1956.0,62.86,273.6,4910.0
2022-08-04,184.9,324.6,1003.6,3720.0,14710.0,126.95,7514.0,124.5,26.345,403.1,2000.0,61.95,266.2,4883.0
2022-08-05,176.58,322.7,975.0,3679.5,14394.0,122.4,7261.0,120.1,25.39,387.0,1837.0,61.21,261.9,4799.5
2022-08-08,177.86,327.35,1009.8,3720.0,14458.0,123.81,7200.0,118.74,25.64,383.7,1933.0,61.8,267.7,4880.0
2022-08-09,181.04,339.65,1021.0,3895.0,15150.0,126.4,7100.0,119.18,26.255,405.6,1944.4,62.71,267.8,5032.5
2022-08-10,178.81,339.5,1039.8,3890.0,14970.0,126.2,7439.0,118.5,26.83,415.8,1971.8,63.69,324.0,5024.0
2022-08-11,174.1,333.0,1020.0,3925.0,14908.0,123.45,7475.5,117.68,26.75,414.6,1915.6,62.97,332.0,5002.5
2022-08-12,174.36,336.2,1036.0,3940.5,14826.0,124.88,7510.0,117.16,26.54,422.6,1903.0,64.55,334.5,5134.0
2022-08-15,174.8,335.9,1065.0,3959.0,15142.0,125.0,7610.0,117.96,26.49,425.0,1904.0,64.5,330.3,5159.5
2022-08-16,181.3,348.0,1100.6,4018.0,15444.0,126.39,7975.0,118.0,26.42,437.0,1935.0,67.29,365.9,5177.0
2022-08-17,176.5,344.1,1095.0,3907.0,15370.0,124.5,7855.0,116.2,26.0,432.5,1958.0,67.0,388.5,5270.0
2022-08-18,178.87,346.4,1090.0,3920.0,15160.0,126.3,7814.5,115.26,26.0,436.0,1966.0,67.56,380.7,5350.0
2022-08-19,177.6,344.8,1085.0,3972.0,15330.0,125.2,7890.0,114.9,25.745,431.0,1936.6,66.77,370.5,5245.0
2022-08-22,181.7,349.6,1150.2,4017.0,15430.0,126.06,7750.0,116.46,26.05,443.4,2006.0,68.2,362.6,5302.0
2022-08-23,184.3,356.0,1135.0,4098.0,15592.0,130.38,7820.0,116.88,25.97,450.2,2082.2,69.74,375.2,5319.0
2022-08-24,182.83,358.2,1146.0,4117.0,15458.0,128.15,7908.0,117.48,25.22,451.0,2085.2,71.3,371.5,5393.0
2022-08-25,181.9,355.6,1140.8,4055.0,15384.0,128.18,8001.0,115.2,24.65,446.9,2118.8,70.52,374.1,5440.0
2022-08-26,183.62,361.5,1156.2,4115.0,15392.0,130.4,8197.0,115.0,24.96,450.0,2100.0,72.0,377.5,5459.5
2022-08-29,190.0,367.3,1158.0,4186.0,15594.0,131.17,8198.0,116.5,25.07,454.5,2105.0,72.0,382.0,5450.0
2022-08-30,204.0,361.3,1147.0,4140.0,15650.0,130.05,8180.0,118.86,25.08,454.2,2190.0,70.81,371.8,5450.0
2022-08-31,254.9,368.0,1133.0,4270.0,16140.0,134.25,8320.0,120.66,25.5,456.0,2170.6,73.1,376.5,5490.5
2022-09-01,249.11,373.5,1149.8,4722.0,16600.0,138.2,8275.0,118.0,25.22,442.1,2178.0,72.15,377.0,5399.0
2022-09-02,252.8,385.1,1148.8,4595.0,16746.0,143.8,8378.5,122.5,27.37,450.9,2150.0,74.22,381.8,5485.5
2022-09-05,250.0,385.1,1197.0,4658.0,17000.0,141.0,8315.0,126.0,27.345,461.1,2155.0,74.9,425.0,5600.0
2022-09-06,246.0,375.7,1163.8,4545.0,16604.0,137.23,8050.0,121.1,26.235,448.1,2070.0,73.62,400.8,5510.0
2022-09-07,241.55,375.95,1178.0,4420.0,16222.0,136.86,7970.0,118.84,25.5,437.7,2076.0,73.48,407.8,5490.0
2022-09-08,243.95,374.4,1157.0,4410.0,16244.0,134.51,7975.0,116.8,25.71,433.0,2064.0,71.51,406.0,5433.0
2022-09-09,245.34,378.0,1160.0,4470.0,16740.0,138.15,8208.0,117.76,26.4,441.8,2093.0,75.19,405.6,5499.0
2022-09-12,243.3,379.4,1187.0,4560.0,16756.0,138.7,8314.5,119.78,26.5,448.0,2148.6,77.1,415.9,5575.0
2022-09-13,242.64,373.4,1179.0,4542.5,16432.0,137.0,8182.0,118.34,26.005,441.0,2191.4,76.32,413.3,5594.0
2022-09-14,243.32,375.75,1175.4,4472.0,16214.0,138.9,8152.0,117.84,26.015,443.0,2167.4,78.48,407.0,5558.0
2022-09-15,243.68,367.3,1190.2,4530.0,16212.0,139.48,8110.0,118.84,26.435,444.8,2177.6,77.73,398.9,5555.5
2022-09-16,243.8,359.05,1180.0,4519.0,16228.0,137.73,8032.0,117.14,26.035,438.7,2206.0,77.8,394.8,5582.0
2022-09-19,244.21,358.25,1171.8,4496.0,16016.0,138.04,8072.0,116.7,25.82,438.3,2230.0,76.93,405.3,5505.0
2022-09-20,221.15,330.9,1044.0,4055.0,15260.0,125.1,7448.0,108.82,23.265,413.1,2010.0,71.32,358.7,5222.5
2022-09-21,214.07,312.55,1009.2,3955.0,14776.0,120.23,7019.5,100.42,21.7,379.7,1899.4,66.94,325.9,4904.5
2022-09-22,231.45,315.5,1016.6,4011.0,14794.0,124.31,6949.5,100.5,22.0,395.9,1916.8,68.5,288.8,5015.0
2022-09-23,224.84,296.7,950.8,3948.5,14148.0,119.39,6366.0,91.62,20.8,381.3,1791.8,65.63,268.3,4889.0
2022-09-26,206.0,257.9,897.6,3708.0,12850.0,107.06,5572.5,77.3,17.35,345.0,1543.0,58.9,240.9,4474.0
2022-09-27,217.3,266.95,984.8,3865.0,13278.0,112.92,5484.0,81.88,18.145,361.1,1713.2,61.39,263.1,4481.5
2022-09-28,217.38,263.0,967.8,3907.5,12930.0,111.06,5390.0,81.7,18.25,359.4,1780.0,61.25,253.5,4750.0
2022-09-29,226.46,256.05,964.8,3882.5,12338.0,110.41,5112.5,78.06,17.945,352.1,1840.6,59.67,244.8,4537.5
2022-09-30,217.7,264.05,969.0,3965.0,12458.0,110.21,5018.0,84.9,18.005,362.1,1877.6,59.99,250.9,4722.0
2022-10-03,215.83,287.9,1013.4,4077.0,13186.0,114.35,5558.5,86.76,19.055,383.8,1959.0,64.51,292.6,5008.0
2022-10-04,210.72,283.75,1007.0,4094.0,12956.0,110.55,5999.0,83.3,18.86,381.3,1985.0,64.84,287.7,4906.5
2022-10-05,209.05,283.0,1000.0,4102.5,12516.0,108.51,5790.0,80.42,18.86,382.7,2029.8,69.1,275.4,4784.5
2022-10-06,212.86,286.8,963.2,4041.0,12400.0,108.24,5812.0,78.22,18.57,391.7,2004.4,67.06,271.9,4719.5
2022-10-07,195.15,269.0,906.4,3875.0,11932.0,101.5,5360.0,73.9,17.6,365.8,1930.2,63.83,250.5,4546.0
2022-10-10,163.89,277.85,960.0,4035.0,12500.0,106.71,5300.0,78.12,18.41,353.2,1998.0,65.56,247.8,4645.0
2022-10-11,162.89,287.3,965.8,4170.0,12794.0,107.72,5310.5,82.8,18.635,353.0,2006.6,67.88,252.3,4838.0
2022-10-12,161.8,292.0,972.8,4149.0,12698.0,105.9,5210.0,82.3,18.555,351.4,2044.0,66.11,250.9,4772.0
2022-10-13,160.84,298.8,981.0,4185.5,12616.0,106.5,5230.0,82.42,18.79,353.0,2032.0,66.42,252.7,4772.5
2022-10-14,159.6,299.55,974.0,4139.0,12640.0,107.78,5119.0,82.46,18.73,351.8,1991.0,66.73,252.2,4810.0
2022-10-17,163.24,313.45,1008.4,4212.5,13246.0,112.44,5352.0,87.72,19.55,365.6,2022.2,69.11,270.4,5060.5
2022-10-18,160.2,305.45,988.4,4240.0,13222.0,110.88,5570.0,84.94,19.015,357.7,1968.0,67.65,263.4,4918.5
2022-10-19,161.29,307.95,995.0,4204.5,13018.0,112.39,5663.5,85.28,18.98,359.6,1927.4,66.25,263.0,4961.0
2022-10-20,160.75,310.85,1003.2,4380.5,13084.0,116.98,5943.0,89.3,19.17,362.1,1928.8,66.05,263.9,5011.5
2022-10-21,166.99,311.3,1007.6,4433.0,13160.0,119.45,6250.5,94.32,19.605,362.4,1976.0,65.85,271.1,5164.0
2022-10-24,165.47,313.6,1006.8,4439.5,13152.0,118.8,6213.0,93.46,19.645,372.0,1973.4,65.84,269.4,5196.5
2022-10-25,172.38,332.4,1036.8,4569.5,13470.0,124.36,6308.0,96.28,20.77,382.7,2020.2,66.96,280.4,5315.0
2022-10-26,171.98,340.65,1041.8,4613.5,13136.0,124.43,6114.0,100.2,20.99,380.9,2008.0,66.36,284.6,5270.0
2022-10-27,172.47,343.85,1078.0,4724.0,13266.0,126.61,6116.5,105.58,21.03,382.6,2021.0,67.03,294.3,5247.0
2022-10-28,170.73,341.8,1106.2,4700.5,13548.0,126.97,6030.5,105.98,21.535,384.9,2021.8,66.4,293.5,5269.0
2022-10-31,170.27,333.9,1104.0,4695.5,13758.0,126.72,6047.0,103.08,21.71,387.4,2109.0,66.07,297.0,5237.0
2022-11-01,169.92,332.35,1109.2,4700.0,13624.0,127.05,6056.0,103.28,22.275,388.0,2157.0,66.31,295.6,5249.5
2022-11-02,167.72,333.7,1102.4,4670.0,13404.0,125.49,5900.5,100.62,21.635,383.0,2110.0,65.04,283.2,5170.0
2022-11-03,169.14,335.0,1108.0,4687.0,13406.0,125.75,5908.0,104.0,21.57,385.3,2119.0,65.41,282.7,5183.0
2022-11-07,169.85,356.7,1140.8,4723.5,14070.0,132.0,6178.5,109.92,22.29,393.4,2151.6,66.3,296.0,5208.5
2022-11-08,169.97,351.95,1134.8,4697.5,13968.0,131.29,6508.5,109.12,22.025,391.9,2127.6,65.93,307.5,5165.0
2022-11-09,167.1,348.6,1105.0,4632.0,13720.0,127.3,6434.5,104.26,21.3,386.5,2060.4,65.4,314.0,5027.5
2022-11-10,168.9,358.25,1124.0,4681.0,14044.0,136.68,6715.0,107.32,21.725,388.3,2111.6,67.15,335.0,5031.5
2022-11-11,169.86,356.95,1113.0,4670.0,14764.0,136.98,6733.0,107.0,21.885,385.1,2122.2,68.61,333.7,5005.0
2022-11-14,169.6,350.85,1118.0,4658.5,15456.0,139.8,6682.0,106.98,22.075,384.4,2132.4,68.59,333.8,4974.5
2022-11-15,166.25,338.4,1084.6,4565.0,14984.0,135.66,6482.0,103.94,21.275,375.5,2071.6,66.31,323.7,4888.0
2022-11-16,168.76,342.5,1109.0,4661.5,15224.0,139.18,6634.0,107.12,21.7,383.2,2114.2,67.77,332.9,4945.5
2022-11-17,168.99,336.95,1099.8,4621.0,14946.0,137.57,6574.5,105.68,21.59,378.0,2097.8,66.85,330.0,5011.5
2022-11-18,168.79,336.9,1092.2,4623.0,14986.0,136.89,6575.0,105.9,21.79,376.2,2098.2,66.5,327.4,4918.5
2022-11-21,168.13,331.85,1075.4,4605.5,14654.0,134.46,6428.0,104.32,21.355,368.8,2068.0,65.73,321.1,4856.0
2022-11-22,168.08,334.95,1073.2,4618.0,14802.0,135.65,6741.5,106.84,21.4,369.7,2083.8,66.23,331.4,4869.0
2022-11-23,169.15,337.95,1089.6,4679.0,14752.0,136.59,7140.5,106.74,21.48,368.3,2135.0,65.88,340.8,4879.5
2022-11-24,168.96,334.75,1078.0,4664.0,14766.0,136.61,7068.0,106.16,22.06,367.3,2130.0,65.76,345.2,4893.0
2022-11-25,169.03,335.9,1065.4,4669.0,14632.0,136.53,7008.0,105.4,21.71,366.4,2020.4,65.28,342.2,4849.0
2022-11-28,168.1,333.2,1037.8,4624.0,14570.0,135.53,7150.5,105.76,21.7,367.6,1914.2,64.72,341.5,4844.0
2022-11-29,168.1,335.9,1039.8,4602.0,14464.0,136.37,7237.0,106.38,21.83,367.8,1986.2,65.0,348.1,4819.0
