TRADEDATE,GAZP,SBER,SBERP,LKOH,GMKN,YNDX,NVTK,TATN,TATNP,ROSN,SNGS,SNGSP,MGNT,FIVE,MTSS,POLY,ALRS,CHMF,PLZL,IRAO,NLMK,VTBR,MOEX,PHOR,TRNFP,MAGN,RTKM,RUAL,AFLT,PIKK,HYDR,FEES,AFKS,LSRG,CBOM,UPRO,DSKY,LNTA,SFIN,RNFT,MVID
2022-08-10,178.81,126.2,119.78,3890.0,14970.0,1971.8,1039.8,415.8,400.0,339.5,26.83,29.01,5024.0,1292.5,250.05,324.0,63.69,698.0,7439.0,3.049,118.5,0.01807,83.16,7353.0,101550.0,24.55,60.13,45.89,27.06,751.4,0.7613,0.09026,14.3,565.4,5.269,1.362,79.34,,471.2,76.0,197.0
2022-08-11,174.1,123.45,118.0,3925.0,14908.0,1915.6,1020.0,414.6,398.3,333.0,26.75,28.97,5002.5,1272.5,245.5,332.0,62.97,705.0,7475.5,3.001,117.68,0.01785,83.81,7350.0,100250.0,25.28,60.8,44.325,27.0,737.9,0.7498,0.0902,14.29,558.4,5.256,1.354,80.44,,469.8,75.4,222.5
2022-08-12,174.36,124.88,119.09,3940.5,14826.0,1903.0,1036.0,422.6,405.1,336.2,26.54,29.03,5134.0,1288.0,245.1,334.5,64.55,700.0,7510.0,2.9655,117.16,0.017955,85.76,7410.0,100650.0,26.07,61.56,44.02,27.14,728.8,0.801,0.09018,14.302,561.8,5.323,1.35,79.84,,466.8,75.6,214.9
2022-08-15,174.8,125.0,119.13,3959.0,15142.0,1904.0,1065.0,425.0,396.7,335.9,26.49,29.17,5159.5,1334.0,246.3,330.3,64.5,708.2,7610.0,3.055,117.96,0.018,86.84,7542.0,99800.0,27.015,60.95,46.99,27.22,730.9,0.7846,0.0904,14.58,566.0,5.374,1.356,80.78,,468.8,75.6,216.0
2022-08-16,181.3,126.39,120.6,4018.0,15444.0,1935.0,1100.6,437.0,416.0,348.0,26.42,29.24,5177.0,1365.0,248.0,365.9,67.29,713.6,7975.0,2.9995,118.0,0.018065,86.38,7663.0,100250.0,27.1,60.7,46.15,27.08,725.4,0.7947,0.09042,14.8,571.0,5.539,1.376,83.58,,470.2,78.4,222.9
2022-08-17,176.5,124.5,119.95,3907.0,15370.0,1958.0,1095.0,432.5,414.0,344.1,26.0,29.34,5270.0,1350.0,245.0,388.5,67.0,702.0,7855.0,2.997,116.2,0.01818,85.29,7899.0,99950.0,26.725,60.32,46.0,27.02,717.0,0.808,0.0901,14.507,565.4,5.423,1.353,82.82,,468.0,77.4,229.6
2022-08-18,178.87,126.3,121.73,3920.0,15160.0,1966.0,1090.0,436.0,415.0,346.4,26.0,29.12,5350.0,1328.0,241.95,380.7,67.56,699.4,7814.5,3.0025,115.26,0.01814,85.4,7884.0,99800.0,26.41,60.47,46.42,27.0,718.0,0.7952,0.08998,14.446,562.0,5.428,1.356,81.8,,470.0,77.0,226.3
2022-08-19,177.6,125.2,120.65,3972.0,15330.0,1936.6,1085.0,431.0,409.2,344.8,25.745,28.95,5245.0,1300.0,240.0,370.5,66.77,703.4,7890.0,3.0,114.9,0.018,86.77,8075.0,99150.0,27.0,60.33,45.95,26.88,721.0,0.7983,0.08936,14.288,562.2,5.393,1.351,83.12,,469.0,75.4,223.5
2022-08-22,181.7,126.06,121.39,4017.0,15430.0,2006.0,1150.2,443.4,414.0,349.6,26.05,29.015,5302.0,1313.0,238.1,362.6,68.2,708.0,7750.0,3.039,116.46,0.01804,88.17,8060.0,99450.0,26.9,60.49,46.4,27.0,726.2,0.8,0.08918,14.44,574.8,5.506,1.352,86.54,,469.0,75.4,222.6
2022-08-23,184.3,130.38,125.39,4098.0,15592.0,2082.2,1135.0,450.2,415.9,356.0,25.97,29.01,5319.0,1367.0,236.0,375.2,69.74,712.0,7820.0,3.064,116.88,0.01833,88.39,7925.0,99700.0,27.105,60.49,46.7,27.18,722.1,0.8108,0.08922,14.68,575.4,5.504,1.369,87.5,,470.8,75.4,225.3
2022-08-24,182.83,128.15,123.17,4117.0,15458.0,2085.2,1146.0,451.0,414.9,358.2,25.22,28.85,5393.0,1355.5,231.85,371.5,71.3,710.0,7908.0,3.03,117.48,0.018275,87.93,7842.0,99650.0,26.965,60.04,46.605,27.4,718.7,0.8,0.0892,14.461,575.8,5.401,1.366,86.1,,469.0,75.2,236.5
2022-08-25,181.9,128.18,123.4,4055.0,15384.0,2118.8,1140.8,446.9,412.9,355.6,24.65,28.72,5440.0,1398.5,236.4,374.1,70.52,705.8,8001.0,3.14,115.2,0.018145,88.52,7862.0,99300.0,26.82,59.98,48.8,27.18,705.9,0.8112,0.0892,14.36,567.6,5.418,1.393,86.5,,467.6,75.0,218.0
2022-08-26,183.62,130.4,124.98,4115.0,15392.0,2100.0,1156.2,450.0,415.0,361.5,24.96,29.06,5459.5,1422.0,240.1,377.5,72.0,712.6,8197.0,3.186,115.0,0.01824,89.3,7979.0,99500.0,27.28,60.34,48.565,28.24,726.8,0.8169,0.0892,14.5,593.0,5.447,1.379,85.9,,468.2,74.8,218.6
2022-08-29,190.0,131.17,125.2,4186.0,15594.0,2105.0,1158.0,454.5,418.0,367.3,25.07,29.01,5450.0,1431.0,241.0,382.0,72.0,739.0,8198.0,3.1685,116.5,0.01865,90.5,8020.0,99450.0,28.16,60.05,49.2,29.4,772.0,0.8025,0.08914,14.58,610.0,5.374,1.392,85.62,,467.8,74.4,222.2
2022-08-30,204.0,130.05,124.6,4140.0,15650.0,2190.0,1147.0,454.2,418.9,361.3,25.08,28.915,5450.0,1380.0,239.3,371.8,70.81,743.8,8180.0,3.1675,118.86,0.018795,89.65,7962.0,101250.0,28.265,60.05,48.845,28.74,748.5,0.8,0.0899,14.54,596.2,5.51,1.38,86.02,,471.6,74.2,220.2
2022-08-31,254.9,134.25,128.32,4270.0,16140.0,2170.6,1133.0,456.0,418.0,368.0,25.5,28.98,5490.5,1400.0,236.3,376.5,73.1,754.8,8320.0,3.21,120.66,0.019345,90.5,7918.0,101400.0,29.22,60.03,48.8,28.9,765.8,0.8004,0.09774,14.662,601.0,5.646,1.377,85.0,,465.6,74.4,218.0
2022-09-01,249.11,138.2,132.0,4722.0,16600.0,2178.0,1149.8,442.1,415.0,373.5,25.22,29.05,5399.0,1412.5,241.45,377.0,72.15,742.4,8275.0,3.1895,118.0,0.01953,95.96,8009.0,101250.0,29.405,59.83,48.7,28.84,771.0,0.8,0.0962,14.46,609.8,5.591,1.378,84.96,,466.6,74.0,217.5
2022-09-02,252.8,143.8,135.9,4595.0,16746.0,2150.0,1148.8,450.9,418.4,385.1,27.37,29.885,5485.5,1435.0,240.3,381.8,74.22,774.4,8378.5,3.242,122.5,0.02009,95.88,7989.0,103400.0,30.0,60.53,49.5,30.96,768.0,0.8029,0.09584,14.65,607.2,5.799,1.396,85.04,,467.4,78.2,218.8
2022-09-05,250.0,141.0,134.4,4658.0,17000.0,2155.0,1197.0,461.1,418.0,385.1,27.345,29.87,5600.0,1429.5,242.8,425.0,74.9,798.0,8315.0,3.3125,126.0,0.02067,95.41,8153.0,103900.0,30.4,62.72,49.61,30.64,767.0,0.8036,0.10198,15.434,609.2,5.811,1.443,85.56,,470.0,87.8,220.0
2022-09-06,246.0,137.23,130.12,4545.0,16604.0,2070.0,1163.8,448.1,410.9,375.7,26.235,29.29,5510.0,1364.0,239.0,400.8,73.62,787.8,8050.0,3.25,121.1,0.01991,95.8,7935.0,101850.0,29.17,60.74,48.425,30.0,750.2,0.803,0.09812,14.805,594.2,5.725,1.407,84.14,,471.0,105.8,214.9
2022-09-07,241.55,136.86,129.16,4420.0,16222.0,2076.0,1178.0,437.7,410.0,375.95,25.5,29.005,5490.0,1351.5,236.05,407.8,73.48,785.0,7970.0,3.2555,118.84,0.01988,94.05,7789.0,100300.0,28.745,60.7,48.855,30.92,749.1,0.8003,0.0976,14.741,587.6,5.9,1.398,82.4,,470.6,96.0,213.4
2022-09-08,243.95,134.51,127.8,4410.0,16244.0,2064.0,1157.0,433.0,408.0,374.4,25.71,29.04,5433.0,1326.0,237.55,406.0,71.51,774.4,7975.0,3.2,116.8,0.01965,93.5,7741.0,100300.0,28.66,60.21,48.56,30.48,744.3,0.79,0.09742,14.711,589.8,5.9,1.396,83.12,,476.8,98.4,211.8
2022-09-09,245.34,138.15,130.98,4470.0,16740.0,2093.0,1160.0,441.8,408.3,378.0,26.4,29.12,5499.0,1359.0,237.75,405.6,75.19,782.8,8208.0,3.245,117.76,0.01986,95.24,7770.0,100700.0,28.985,60.02,49.195,30.6,767.8,0.7868,0.0988,15.01,598.4,6.011,1.418,82.9,,474.6,97.2,213.0
2022-09-12,243.3,138.7,131.54,4560.0,16756.0,2148.6,1187.0,448.0,415.8,379.4,26.5,29.445,5575.0,1424.5,240.6,415.9,77.1,780.0,8314.5,3.256,119.78,0.02013,96.05,7859.0,101400.0,29.73,60.49,49.78,30.66,793.1,0.7888,0.09854,15.07,632.0,6.055,1.43,83.6,,486.8,98.2,215.5
2022-09-13,242.64,137.0,130.12,4542.5,16432.0,2191.4,1179.0,441.0,413.7,373.4,26.005,29.055,5594.0,1489.0,237.75,413.3,76.32,777.8,8182.0,3.218,118.34,0.019945,95.03,7909.0,100900.0,29.445,60.26,48.85,29.88,803.4,0.7945,0.09722,15.0,633.2,6.059,1.413,84.84,,490.2,96.8,213.9
2022-09-14,243.32,138.9,131.4,4472.0,16214.0,2167.4,1175.4,443.0,413.0,375.75,26.015,29.115,5558.0,1475.5,237.7,407.0,78.48,769.6,8152.0,3.251,117.84,0.020045,94.18,7631.0,100650.0,29.27,60.22,47.9,29.38,786.9,0.8009,0.09636,14.792,631.8,6.033,1.41,83.04,,505.0,95.0,212.6
2022-09-15,243.68,139.48,132.09,4530.0,16212.0,2177.6,1190.2,444.8,414.0,367.3,26.435,29.16,5555.5,1519.5,238.2,398.9,77.73,775.2,8110.0,3.253,118.84,0.020035,95.54,7625.0,101000.0,29.785,60.21,47.92,29.38,814.3,0.803,0.09812,14.79,634.6,5.956,1.425,83.46,,500.0,95.6,213.2
2022-09-16,243.8,137.73,130.52,4519.0,16228.0,2206.0,1180.0,438.7,412.9,359.05,26.035,29.015,5582.0,1504.0,236.4,394.8,77.8,781.4,8032.0,3.242,117.14,0.01994,94.98,7640.0,100450.0,30.23,59.92,47.7,29.18,783.7,0.799,0.09624,14.831,610.0,5.992,1.415,83.14,,496.4,93.6,212.9
2022-09-19,244.21,138.04,130.27,4496.0,16016.0,2230.0,1171.8,438.3,412.9,358.25,25.82,29.055,5505.0,1490.5,235.85,405.3,76.93,782.4,8072.0,3.2725,116.7,0.019875,94.8,7632.0,100450.0,29.965,60.07,46.815,28.96,748.7,0.7894,0.09478,14.889,593.2,6.135,1.422,83.94,,476.2,94.0,212.2
2022-09-20,221.15,125.1,121.45,4055.0,15260.0,2010.0,1044.0,413.1,385.0,330.9,23.265,27.5,5222.5,1360.0,226.7,358.7,71.32,728.6,7448.0,3.0755,108.82,0.01845,88.26,7207.0,96400.0,28.22,57.58,43.195,27.46,677.4,0.7634,0.08976,13.584,527.0,5.999,1.315,77.28,,459.6,82.0,195.5
2022-09-21,214.07,120.23,116.12,3955.0,14776.0,1899.4,1009.2,379.7,361.0,312.55,21.7,25.96,4904.5,1259.5,216.5,325.9,66.94,700.8,7019.5,2.887,100.42,0.01743,82.9,7150.0,89550.0,27.18,54.93,40.64,26.22,650.9,0.745,0.08524,12.619,512.4,5.959,1.275,72.62,,452.4,77.6,183.5
2022-09-22,231.45,124.31,119.23,4011.0,14794.0,1916.8,1016.6,395.9,386.0,315.5,22.0,26.405,5015.0,1264.5,214.9,288.8,68.5,724.2,6949.5,2.903,100.5,0.01795,85.08,7370.0,91000.0,28.23,55.9,40.405,26.86,656.8,0.7452,0.08848,12.781,525.2,6.035,1.276,73.26,,453.8,77.6,188.1
2022-09-23,224.84,119.39,114.47,3948.5,14148.0,1791.8,950.8,381.3,370.1,296.7,20.8,25.095,4889.0,1250.5,200.65,268.3,65.63,700.4,6366.0,2.775,91.62,0.017015,83.72,7188.0,87100.0,25.5,54.32,37.63,26.08,594.8,0.7203,0.08394,11.759,497.0,5.916,1.212,70.14,,449.4,75.0,177.9
2022-09-26,206.0,107.06,104.09,3708.0,12850.0,1543.0,897.6,345.0,340.9,257.9,17.35,20.745,4474.0,1050.0,186.3,240.9,58.9,606.0,5572.5,2.5,77.3,0.015375,76.95,6868.0,75300.0,23.16,52.03,33.8,22.64,518.0,0.674,0.07486,10.344,457.0,5.789,1.038,60.2,,426.2,67.6,157.7
2022-09-27,217.3,112.92,108.51,3865.0,13278.0,1713.2,984.8,361.1,349.8,266.95,18.145,21.6,4481.5,1086.0,187.45,263.1,61.39,624.4,5484.0,2.6375,81.88,0.015865,79.89,7026.0,79000.0,23.41,53.93,34.765,23.38,538.9,0.6948,0.07854,10.729,435.0,5.881,1.021,63.0,,445.8,68.0,156.8
2022-09-28,217.38,111.06,106.61,3907.5,12930.0,1780.0,967.8,359.4,349.0,263.0,18.25,21.945,4750.0,1137.5,186.0,253.5,61.25,616.6,5390.0,2.5665,81.7,0.015515,78.31,7155.0,79400.0,23.185,52.19,34.195,23.36,546.9,0.6868,0.07838,10.69,430.0,5.865,1.061,64.44,,447.0,67.8,155.0
2022-09-29,226.46,110.41,105.23,3882.5,12338.0,1840.6,964.8,352.1,344.2,256.05,17.945,21.205,4537.5,1128.0,183.0,244.8,59.67,580.8,5112.5,2.549,78.06,0.01497,76.25,6911.0,79000.0,22.615,52.93,33.14,22.7,523.5,0.6856,0.07784,10.534,410.2,5.862,1.029,65.4,,445.0,67.6,148.7
2022-09-30,217.7,110.21,105.66,3965.0,12458.0,1877.6,969.0,362.1,356.2,264.05,18.005,22.0,4722.0,1191.0,191.65,250.9,59.99,622.0,5018.0,2.583,84.9,0.01493,76.96,6305.0,78500.0,24.24,53.01,33.835,23.14,558.7,0.6906,0.07804,10.679,424.8,5.866,1.069,65.98,,433.8,66.0,146.2
2022-10-03,215.83,114.35,109.55,4077.0,13186.0,1959.0,1013.4,383.8,372.5,287.9,19.055,23.2,5008.0,1312.5,197.05,292.6,64.51,634.2,5558.5,2.699,86.76,0.015725,79.92,6288.0,82750.0,26.0,55.95,35.745,24.02,575.9,0.6851,0.08164,11.23,450.2,6.076,1.156,70.1,,436.6,70.2,158.3
2022-10-04,210.72,110.55,107.09,4094.0,12956.0,1985.0,1007.0,381.3,371.0,283.75,18.86,23.24,4906.5,1340.0,202.7,287.7,64.84,610.2,5999.0,2.7715,83.3,0.0153,79.3,6111.0,80300.0,25.29,55.3,35.105,23.36,563.5,0.6698,0.08104,11.0,452.0,6.08,1.157,70.26,,441.0,69.2,157.1
2022-10-05,209.05,108.51,104.85,4102.5,12516.0,2029.8,1000.0,382.7,369.7,283.0,18.86,23.91,4784.5,1387.0,206.55,275.4,69.1,595.0,5790.0,2.718,80.42,0.0152,78.5,5932.0,78500.0,25.22,56.21,34.835,23.6,540.0,0.6613,0.08058,10.749,437.4,6.015,1.134,71.26,,438.2,71.2,155.1
2022-10-06,212.86,108.24,105.32,4041.0,12400.0,2004.4,963.2,391.7,373.4,286.8,18.57,23.345,4719.5,1374.0,208.25,271.9,67.06,591.0,5812.0,2.7465,78.22,0.01514,77.72,5931.0,78000.0,24.93,55.3,35.12,23.36,533.9,0.6541,0.07906,10.611,452.6,5.978,1.135,71.72,,438.6,72.8,157.8
2022-10-07,195.15,101.5,99.33,3875.0,11932.0,1930.2,906.4,365.8,354.9,269.0,17.6,22.215,4546.0,1340.0,196.2,250.5,63.83,572.6,5360.0,2.609,73.9,0.014425,73.19,5685.0,75550.0,24.02,54.4,33.32,22.44,526.0,0.6363,0.07678,10.14,436.0,5.735,1.111,69.02,,430.0,69.0,149.1
2022-10-10,163.89,106.71,103.2,4035.0,12500.0,1998.0,960.0,353.2,333.6,277.85,18.41,22.76,4645.0,1375.0,200.1,247.8,65.56,592.6,5300.0,2.669,78.12,0.01492,75.6,5767.0,76100.0,25.35,54.4,34.165,23.2,539.7,0.6804,0.0784,10.582,443.0,5.82,1.125,69.38,,425.8,70.6,149.7
2022-10-11,162.89,107.72,103.7,4170.0,12794.0,2006.6,965.8,353.0,339.4,287.3,18.635,23.465,4838.0,1429.5,210.1,252.3,67.88,600.6,5310.5,2.7675,82.8,0.015225,76.52,5798.0,77850.0,26.28,54.72,35.595,23.46,571.6,0.7011,0.0825,10.696,450.4,5.865,1.2,70.6,,432.2,72.2,152.4
2022-10-12,161.8,105.9,102.91,4149.0,12698.0,2044.0,972.8,351.4,335.0,292.0,18.555,23.245,4772.0,1436.0,204.15,250.9,66.11,596.0,5210.0,2.785,82.3,0.01523,76.38,5749.0,77750.0,26.42,54.63,34.385,23.44,603.6,0.6906,0.08064,10.794,467.2,5.864,1.234,70.34,,433.0,73.4,152.4
2022-10-13,160.84,106.5,103.07,4185.5,12616.0,2032.0,981.0,353.0,334.3,298.8,18.79,23.37,4772.5,1479.0,203.5,252.7,66.42,590.6,5230.0,2.79,82.42,0.015275,76.99,5742.0,77750.0,26.135,55.9,35.17,23.54,615.9,0.6852,0.08246,10.994,464.6,5.967,1.232,69.26,,434.8,76.0,159.6
2022-10-14,159.6,107.78,103.73,4139.0,12640.0,1991.0,974.0,351.8,334.3,299.55,18.73,23.3,4810.0,1514.5,208.3,252.2,66.73,616.0,5119.0,2.8365,82.46,0.0152,76.43,5755.0,77500.0,26.155,55.96,33.73,23.48,612.5,0.6863,0.08246,10.99,460.6,5.943,1.225,69.82,,439.8,78.2,156.7
2022-10-17,163.24,112.44,108.3,4212.5,13246.0,2022.2,1008.4,365.6,344.7,313.45,19.55,24.0,5060.5,1511.5,218.65,270.4,69.11,655.4,5352.0,2.886,87.72,0.015795,79.34,6060.0,80350.0,28.135,56.79,34.23,24.22,627.0,0.7137,0.08434,11.498,478.8,6.045,1.253,73.38,,443.2,79.2,164.0
2022-10-18,160.2,110.88,106.43,4240.0,13222.0,1968.0,988.4,357.7,339.5,305.45,19.015,23.455,4918.5,1455.0,213.55,263.4,67.65,644.0,5570.0,2.806,84.94,0.01573,78.61,6119.0,79550.0,27.575,55.87,33.85,23.78,616.6,0.7085,0.08216,11.32,480.0,6.064,1.264,71.74,,445.8,78.0,163.7
2022-10-19,161.29,112.39,107.4,4204.5,13018.0,1927.4,995.0,359.6,338.5,307.95,18.98,23.435,4961.0,1496.5,215.3,263.0,66.25,653.8,5663.5,2.808,85.28,0.015835,79.31,6086.0,79550.0,26.67,56.17,32.595,23.82,608.9,0.7173,0.08334,11.41,461.8,6.016,1.244,71.56,,455.6,75.6,159.6
2022-10-20,160.75,116.98,110.48,4380.5,13084.0,1928.8,1003.2,362.1,339.0,310.85,19.17,23.555,5011.5,1516.5,217.2,263.9,66.05,687.0,5943.0,2.8495,89.3,0.01606,80.88,6167.0,79700.0,28.04,56.4,32.485,23.84,612.2,0.7362,0.08558,11.653,471.0,6.146,1.245,70.86,,451.4,76.8,160.9
2022-10-21,166.99,119.45,113.7,4433.0,13160.0,1976.0,1007.6,362.4,342.7,311.3,19.605,23.695,5164.0,1550.0,215.8,271.1,65.85,732.2,6250.5,2.8655,94.32,0.01618,82.49,6110.0,80100.0,28.805,57.11,32.72,24.42,611.6,0.7421,0.08618,11.85,471.6,6.177,1.25,71.2,,450.2,75.8,161.0
2022-10-24,165.47,118.8,113.35,4439.5,13152.0,1973.4,1006.8,372.0,348.0,313.6,19.645,23.735,5196.5,1596.0,215.75,269.4,65.84,727.6,6213.0,2.9275,93.46,0.01608,83.47,6216.0,80400.0,29.53,57.31,34.9,24.5,613.9,0.7505,0.08784,11.838,480.0,6.198,1.263,72.98,,444.8,76.2,163.2
2022-10-25,172.38,124.36,118.21,4569.5,13470.0,2020.2,1036.8,382.7,357.4,332.4,20.77,24.38,5315.0,1608.0,219.0,280.4,66.96,757.2,6308.0,2.969,96.28,0.01655,84.23,6220.0,82900.0,29.85,58.17,35.16,25.16,618.1,0.7757,0.08796,12.321,485.4,6.314,1.337,73.52,,451.4,77.6,170.2
2022-10-26,171.98,124.43,118.4,4613.5,13136.0,2008.0,1041.8,380.9,358.7,340.65,20.99,24.945,5270.0,1596.5,219.05,284.6,66.36,779.6,6114.0,2.969,100.2,0.016755,83.67,6168.0,83700.0,30.545,57.82,35.1,25.1,619.5,0.78,0.087,12.649,491.8,6.295,1.378,74.32,,450.8,80.6,168.0
2022-10-27,172.47,126.61,120.37,4724.0,13266.0,2021.0,1078.0,382.6,361.5,343.85,21.03,25.2,5247.0,1603.0,222.75,294.3,67.03,826.4,6116.5,3.0695,105.58,0.016835,84.35,6330.0,89100.0,32.35,57.41,37.16,25.56,621.0,0.7796,0.0875,12.77,495.4,6.359,1.381,74.3,,454.0,82.0,173.7
2022-10-28,170.73,126.97,121.38,4700.5,13548.0,2021.8,1106.2,384.9,363.5,341.8,21.535,26.12,5269.0,1611.0,224.5,293.5,66.4,816.4,6030.5,3.0695,105.98,0.016915,85.38,6274.0,93150.0,32.03,57.82,37.155,25.52,618.1,0.7701,0.0875,12.696,492.0,6.356,1.393,74.14,,458.0,81.4,173.0
2022-10-31,170.27,126.72,120.56,4695.5,13758.0,2109.0,1104.0,387.4,366.5,333.9,21.71,26.035,5237.0,1595.0,225.8,297.0,66.07,786.8,6047.0,3.088,103.08,0.01684,85.8,6320.0,96700.0,31.17,57.71,37.115,25.36,614.0,0.7733,0.08734,12.77,488.8,6.343,1.406,74.8,,455.8,80.8,175.8
2022-11-01,169.92,127.05,120.9,4700.0,13624.0,2157.0,1109.2,388.0,370.0,332.35,22.275,26.27,5249.5,1600.5,226.7,295.6,66.31,789.2,6056.0,3.045,103.28,0.016845,84.76,6313.0,95750.0,31.085,57.65,36.72,26.08,607.8,0.7734,0.08756,12.77,498.0,6.377,1.42,73.58,,457.0,81.4,175.6
2022-11-02,167.72,125.49,119.5,4670.0,13404.0,2110.0,1102.4,383.0,370.6,333.7,21.635,25.58,5170.0,1560.0,223.45,283.2,65.04,770.0,5900.5,3.039,100.62,0.0164,83.41,6507.0,91800.0,30.46,57.51,35.38,25.74,609.5,0.7816,0.08932,12.463,497.2,6.364,1.391,72.76,,456.6,80.6,172.3
2022-11-03,169.14,125.75,119.28,4687.0,13406.0,2119.0,1108.0,385.3,372.3,335.0,21.57,25.65,5183.0,1604.0,222.3,282.7,65.41,782.0,5908.0,3.029,104.0,0.0164,84.92,6628.0,90800.0,31.5,57.41,35.725,25.64,607.8,0.7913,0.08862,12.453,490.0,6.287,1.392,72.46,,452.0,78.9,170.0
2022-11-07,169.85,132.0,125.4,4723.5,14070.0,2151.6,1140.8,393.4,380.5,356.7,22.29,26.13,5208.5,1619.5,227.7,296.0,66.3,824.0,6178.5,3.1585,109.92,0.01686,87.22,6598.0,93250.0,32.935,57.83,36.985,26.24,613.6,0.7997,0.08862,12.975,496.0,6.396,1.445,61.1,,461.8,81.4,175.2
2022-11-08,169.97,131.29,124.92,4697.5,13968.0,2127.6,1134.8,391.9,377.3,351.95,22.025,25.825,5165.0,1611.5,230.45,307.5,65.93,822.4,6508.5,3.1655,109.12,0.01725,86.82,6557.0,92750.0,32.285,57.66,37.185,25.64,604.5,0.797,0.08766,13.096,497.8,6.391,1.437,50.44,,458.0,81.2,172.5
2022-11-09,167.1,127.3,121.6,4632.0,13720.0,2060.4,1105.0,386.5,372.8,348.6,21.3,25.27,5027.5,1559.5,224.75,314.0,65.4,785.4,6434.5,3.128,104.26,0.01659,84.88,6404.0,90450.0,30.785,56.71,37.4,24.96,583.1,0.7893,0.0857,12.814,488.0,6.245,1.382,49.36,,453.8,78.8,166.5
2022-11-10,168.9,136.68,130.41,4681.0,14044.0,2111.6,1124.0,388.3,375.0,358.25,21.725,25.68,5031.5,1560.0,228.35,335.0,67.15,800.4,6715.0,3.1535,107.32,0.01729,86.66,6507.0,91550.0,31.22,57.47,39.295,25.58,596.0,0.7966,0.08746,13.034,488.0,6.417,1.402,48.7,,451.4,80.2,168.9
2022-11-11,169.86,136.98,131.0,4670.0,14764.0,2122.2,1113.0,385.1,370.8,356.95,21.885,25.635,5005.0,1567.5,235.0,333.7,68.61,798.8,6733.0,3.198,107.0,0.01716,86.76,6453.0,91500.0,30.98,57.6,39.39,25.62,594.5,0.7932,0.0873,13.02,480.8,6.422,1.449,53.5,,462.6,80.0,168.5
2022-11-14,169.6,139.8,134.5,4658.5,15456.0,2132.4,1118.0,384.4,369.9,350.85,22.075,25.63,4974.5,1587.0,234.55,333.8,68.59,795.2,6682.0,3.182,106.98,0.017425,86.53,6466.0,93000.0,30.99,57.57,40.22,25.58,626.3,0.785,0.08954,13.027,481.4,6.436,1.435,64.36,,462.0,79.5,171.2
2022-11-15,166.25,135.66,130.61,4565.0,14984.0,2071.6,1084.6,375.5,365.5,338.4,21.275,25.01,4888.0,1532.0,231.1,323.7,66.31,773.2,6482.0,3.069,103.94,0.016805,85.53,6301.0,90250.0,29.895,56.16,38.48,24.7,635.2,0.7674,0.08654,12.585,493.4,6.269,1.407,59.32,,461.4,78.6,171.9
2022-11-16,168.76,139.18,134.33,4661.5,15224.0,2114.2,1109.0,383.2,367.0,342.5,21.7,25.455,4945.5,1559.5,233.75,332.9,67.77,791.6,6634.0,3.128,107.12,0.01708,86.9,6430.0,91050.0,30.505,57.12,39.175,25.1,639.0,0.7708,0.0875,12.95,482.6,6.281,1.4,61.8,,453.6,78.0,170.9
2022-11-17,168.99,137.57,133.35,4621.0,14946.0,2097.8,1099.8,378.0,357.6,336.95,21.59,25.515,5011.5,1552.5,232.6,330.0,66.85,785.4,6574.5,3.136,105.68,0.017115,88.23,6500.0,91200.0,30.16,57.33,38.57,25.06,626.7,0.7622,0.08746,12.783,482.0,6.241,1.397,63.48,,448.2,77.4,170.8
2022-11-18,168.79,136.89,132.66,4623.0,14986.0,2098.2,1092.2,376.2,355.9,336.9,21.79,25.455,4918.5,1544.5,230.45,327.4,66.5,788.2,6575.0,3.115,105.9,0.017035,88.81,6432.0,91000.0,30.15,57.24,38.52,25.16,624.6,0.7645,0.08698,12.734,477.2,6.27,1.387,63.96,,451.2,77.1,170.2
2022-11-21,168.13,134.46,130.35,4605.5,14654.0,2068.0,1075.4,368.8,352.4,331.85,21.355,24.945,4856.0,1523.0,227.7,321.1,65.73,776.2,6428.0,3.129,104.32,0.01688,86.95,6369.0,89500.0,30.04,56.94,37.71,25.0,618.5,0.7554,0.08614,12.62,484.0,6.201,1.377,67.26,,446.8,74.7,167.0
2022-11-22,168.08,135.65,131.38,4618.0,14802.0,2083.8,1073.2,369.7,353.1,334.95,21.4,25.08,4869.0,1513.0,228.15,331.4,66.23,789.6,6741.5,3.163,106.84,0.01699,87.8,6377.0,89800.0,31.24,56.91,38.68,25.06,629.1,0.7551,0.08654,12.754,478.2,6.23,1.403,69.28,,447.2,76.9,168.9
2022-11-23,169.15,136.59,131.4,4679.0,14752.0,2135.0,1089.6,368.3,354.2,337.95,21.48,24.9,4879.5,1533.0,232.85,340.8,65.88,798.4,7140.5,3.232,106.74,0.01706,87.68,6365.0,89700.0,31.035,56.9,38.455,25.24,625.6,0.7617,0.08614,12.792,478.6,6.272,1.391,71.44,,452.0,77.7,169.0
2022-11-24,168.96,136.61,131.36,4664.0,14766.0,2130.0,1078.0,367.3,354.4,334.75,22.06,25.065,4893.0,1560.5,233.5,345.2,65.76,792.0,7068.0,3.2425,106.16,0.017035,87.74,6425.0,89500.0,30.92,56.71,38.29,25.18,622.1,0.7611,0.087,12.701,478.0,6.296,1.391,71.28,,450.6,77.4,171.4
